epoch,first_slot,last_slot,account_count,active_account_count,tx_count,blockhash_count,unique_account_growth,global_unique_accounts,new_account_ratio,active_to_global_unique_ratio,registry_path
393,169776000,170207999,6368158,6368158,839118370,405913,2222131,1219748135,0.348944074566,0.005220879473,/home/ach/dev/blockzilla-v2/epoch-393/registry.bin
394,170208000,170639999,7993275,7993275,835166144,396817,2856378,1222604513,0.357347645364,0.006537907324,/home/ach/dev/blockzilla-v2/epoch-394/registry.bin
395,170640000,171071999,9978692,9978692,839204578,389959,4204879,1226809392,0.421385788839,0.008133856869,/home/ach/dev/blockzilla-v2/epoch-395/registry.bin
396,171072000,171503999,8585911,8585911,821451601,381994,3736145,1230545537,0.435148349430,0.006977320824,/home/ach/dev/blockzilla-v2/epoch-396/registry.bin
397,171504000,171935999,8759625,8759625,837814910,390298,3751644,1234297181,0.428288197269,0.007096852472,/home/ach/dev/blockzilla-v2/epoch-397/registry.bin
398,171936000,172367999,8913607,8913607,842528304,393600,4082051,1238379232,0.457957255688,0.007197800778,/home/ach/dev/blockzilla-v2/epoch-398/registry.bin
399,172368000,172799999,7822194,7822194,856927395,396803,3241149,1241620381,0.414352929626,0.006299988402,/home/ach/dev/blockzilla-v2/epoch-399/registry.bin
400,172800000,173231999,10469868,10469868,856161411,392412,4372534,1245992915,0.417630289131,0.008402831087,/home/ach/dev/blockzilla-v2/epoch-400/registry.bin
401,173232000,173663999,9532735,9532735,853650373,385998,4453610,1250446525,0.467191210078,0.007623464746,/home/ach/dev/blockzilla-v2/epoch-401/registry.bin
402,173664000,174095999,8400314,8400314,884753502,391752,2907852,1253354377,0.346159917355,0.006702265659,/home/ach/dev/blockzilla-v2/epoch-402/registry.bin
403,174096000,174527999,8658150,8658150,861122193,394645,3787951,1257142328,0.437501198293,0.006887167672,/home/ach/dev/blockzilla-v2/epoch-403/registry.bin
404,174528000,174959999,9499541,9499541,838961538,391251,4708322,1261850650,0.495636789188,0.007528260971,/home/ach/dev/blockzilla-v2/epoch-404/registry.bin
405,174960000,175391999,10099114,10099114,869478755,383252,3390844,1265241494,0.335756582211,0.007981965536,/home/ach/dev/blockzilla-v2/epoch-405/registry.bin
406,175392000,175823999,10132243,10132243,884307750,382301,3765768,1269007262,0.371661832429,0.007984385356,/home/ach/dev/blockzilla-v2/epoch-406/registry.bin
407,175824000,176255999,9133739,9133739,924359146,393013,2912079,1271919341,0.318826605402,0.007181067781,/home/ach/dev/blockzilla-v2/epoch-407/registry.bin
408,176256000,176687999,9214817,9214817,964479852,404352,3589320,1275508661,0.389516145573,0.007224425268,/home/ach/dev/blockzilla-v2/epoch-408/registry.bin
409,176688000,177119999,9294992,9294992,927541150,391025,3678292,1279186953,0.395728366415,0.007266328020,/home/ach/dev/blockzilla-v2/epoch-409/registry.bin
410,177120000,177551999,7702353,7702353,956490857,399054,2316684,1281503637,0.300776139447,0.006010402763,/home/ach/dev/blockzilla-v2/epoch-410/registry.bin
411,177552000,177983999,9163902,9163902,933842369,389436,4245008,1285748645,0.463231492436,0.007127288864,/home/ach/dev/blockzilla-v2/epoch-411/registry.bin
412,177984000,178415999,8063408,8063408,938340061,385004,2606616,1288355261,0.323264803170,0.006258683644,/home/ach/dev/blockzilla-v2/epoch-412/registry.bin
413,178416000,178847999,7606710,7606710,949899116,389682,2269922,1290625183,0.298410482324,0.005893818051,/home/ach/dev/blockzilla-v2/epoch-413/registry.bin
414,178848000,179279999,8283762,8283762,936744194,388445,2637202,1293262385,0.318358011734,0.006405321995,/home/ach/dev/blockzilla-v2/epoch-414/registry.bin
415,179280000,179711999,8373674,8373674,898295861,385816,2653582,1295915967,0.316895785530,0.006461587181,/home/ach/dev/blockzilla-v2/epoch-415/registry.bin
416,179712000,180143999,6439260,6439260,1021114594,409113,2616135,1298532102,0.406278827070,0.004958876250,/home/ach/dev/blockzilla-v2/epoch-416/registry.bin
417,180144000,180575999,6145023,6145023,1020543529,407892,2912126,1301444228,0.473899934955,0.004721695227,/home/ach/dev/blockzilla-v2/epoch-417/registry.bin
418,180576000,181007999,5566826,5566826,1036151358,414244,2513145,1303957373,0.451450251903,0.004269177900,/home/ach/dev/blockzilla-v2/epoch-418/registry.bin
419,181008000,181439999,8516575,8516575,1023862807,413700,2366097,1306323470,0.277822598873,0.006519499340,/home/ach/dev/blockzilla-v2/epoch-419/registry.bin
420,181440000,181871999,6571551,6571551,966272975,411018,3006007,1309329477,0.457427325756,0.005019020129,/home/ach/dev/blockzilla-v2/epoch-420/registry.bin
421,181872000,182303999,5446526,5446526,934033705,417465,2088223,1311417700,0.383404577523,0.004153158830,/home/ach/dev/blockzilla-v2/epoch-421/registry.bin
422,182304000,182735999,5675187,5675187,898437177,414847,2183927,1313601627,0.384820271121,0.004320325800,/home/ach/dev/blockzilla-v2/epoch-422/registry.bin
423,182736000,183167999,7247772,7247772,801732625,414648,3669145,1317270772,0.506244539701,0.005502112515,/home/ach/dev/blockzilla-v2/epoch-423/registry.bin
424,183168000,183599999,5694941,5694941,787573586,422547,2660624,1319931396,0.467190792670,0.004314573483,/home/ach/dev/blockzilla-v2/epoch-424/registry.bin
425,183600000,184031999,6817009,6817009,779433375,422658,3202006,1323133402,0.469708342764,0.005152170590,/home/ach/dev/blockzilla-v2/epoch-425/registry.bin
426,184032000,184463999,7994159,7994159,763036838,421776,3083688,1326217090,0.385742640345,0.006027790669,/home/ach/dev/blockzilla-v2/epoch-426/registry.bin
427,184464000,184895999,5592414,5592414,753215456,425417,2441755,1328658845,0.436619141573,0.004209066926,/home/ach/dev/blockzilla-v2/epoch-427/registry.bin
428,184896000,185327999,6272774,6272774,766755695,425909,2537775,1331196620,0.404569812335,0.004712131856,/home/ach/dev/blockzilla-v2/epoch-428/registry.bin
429,185328000,185759999,7495479,7495479,767776022,423539,2682565,1333879185,0.357891070070,0.005619308768,/home/ach/dev/blockzilla-v2/epoch-429/registry.bin
430,185760000,186191999,9026569,9026569,762985557,422807,4935731,1338814916,0.546800340196,0.006742208271,/home/ach/dev/blockzilla-v2/epoch-430/registry.bin
431,186192000,186623999,6521250,6521250,775239721,424936,3104481,1341919397,0.476056124209,0.004859643593,/home/ach/dev/blockzilla-v2/epoch-431/registry.bin
432,186624000,187055999,6498743,6498743,775957403,425139,2617782,1344537179,0.402813590259,0.004833442393,/home/ach/dev/blockzilla-v2/epoch-432/registry.bin
433,187056000,187487999,8114193,8114193,777898345,426064,2572471,1347109650,0.317033499203,0.006023409453,/home/ach/dev/blockzilla-v2/epoch-433/registry.bin
434,187488000,187919999,5897486,5897486,785197758,425184,2435741,1349545391,0.413013443355,0.004369979727,/home/ach/dev/blockzilla-v2/epoch-434/registry.bin
435,187920000,188351999,5907186,5907186,788008610,422975,2205594,1351750985,0.373374733756,0.004370025297,/home/ach/dev/blockzilla-v2/epoch-435/registry.bin
436,188352000,188783999,7437940,7437940,780650174,423720,2206450,1353957435,0.296647996623,0.005493481411,/home/ach/dev/blockzilla-v2/epoch-436/registry.bin
437,188784000,189215999,9440880,9440880,769282309,418679,3776040,1357733475,0.399966952233,0.006953411825,/home/ach/dev/blockzilla-v2/epoch-437/registry.bin
438,189216000,189647999,10913303,10913303,757469718,410587,4751773,1362485248,0.435411075822,0.008009850394,/home/ach/dev/blockzilla-v2/epoch-438/registry.bin
439,189648000,190079999,7227618,7227618,770733723,418544,3539817,1366025065,0.489762602285,0.005290984906,/home/ach/dev/blockzilla-v2/epoch-439/registry.bin
440,190080000,190511999,9682465,9682465,785937387,420756,3743321,1369768386,0.386608265560,0.007068687742,/home/ach/dev/blockzilla-v2/epoch-440/registry.bin
441,190512000,190943999,9333853,9333853,791759060,421694,3098083,1372866469,0.331918983511,0.006798806155,/home/ach/dev/blockzilla-v2/epoch-441/registry.bin
442,190944000,191375999,8734882,8734882,798572783,423041,2655272,1375521741,0.303984873522,0.006350231872,/home/ach/dev/blockzilla-v2/epoch-442/registry.bin
443,191376000,191807999,9670118,9670118,801665086,421055,3345824,1378867565,0.345996191567,0.007013086859,/home/ach/dev/blockzilla-v2/epoch-443/registry.bin
444,191808000,192239999,8877080,8877080,792830293,415004,4194158,1383061723,0.472470451995,0.006418426490,/home/ach/dev/blockzilla-v2/epoch-444/registry.bin
445,192240000,192671999,7588281,7588281,800474934,417604,3508934,1386570657,0.462414873672,0.005472696946,/home/ach/dev/blockzilla-v2/epoch-445/registry.bin
446,192672000,193103999,7771830,7771830,814784945,419195,3430806,1390001463,0.441441204967,0.005591238719,/home/ach/dev/blockzilla-v2/epoch-446/registry.bin
447,193104000,193535999,9520893,9520893,811278184,412764,4312009,1394313472,0.452899638721,0.006828373383,/home/ach/dev/blockzilla-v2/epoch-447/registry.bin
448,193536000,193967999,6866305,6866305,818519466,418864,3144425,1397457897,0.457950091061,0.004913425309,/home/ach/dev/blockzilla-v2/epoch-448/registry.bin
449,193968000,194399999,7373228,7373228,819013741,419770,3352033,1400809930,0.454622181764,0.005263546354,/home/ach/dev/blockzilla-v2/epoch-449/registry.bin
450,194400000,194831999,7798397,7798397,825687148,421451,3578764,1404388694,0.458910209367,0.005552876517,/home/ach/dev/blockzilla-v2/epoch-450/registry.bin
451,194832000,195263999,6161576,6161576,820628931,422982,2736257,1407124951,0.444083948652,0.004378840696,/home/ach/dev/blockzilla-v2/epoch-451/registry.bin
452,195264000,195695999,7638467,7638467,810291532,420454,3513877,1410638828,0.460023850335,0.005414899157,/home/ach/dev/blockzilla-v2/epoch-452/registry.bin
453,195696000,196127999,7388276,7388276,822504044,416562,3125730,1413764558,0.423066220049,0.005225959272,/home/ach/dev/blockzilla-v2/epoch-453/registry.bin
454,196128000,196559999,7096893,7096893,820956762,422691,3549474,1417314032,0.500144781667,0.005007283382,/home/ach/dev/blockzilla-v2/epoch-454/registry.bin
455,196560000,196991999,8735776,8735776,824556890,422629,4473190,1421787222,0.512054109446,0.006144221769,/home/ach/dev/blockzilla-v2/epoch-455/registry.bin
456,196992000,197423999,8773452,8773452,824713321,420454,4538602,1426325824,0.517310860081,0.006151085434,/home/ach/dev/blockzilla-v2/epoch-456/registry.bin
457,197424000,197855999,6844234,6844234,820138044,421451,3439088,1429764912,0.502479605461,0.004786964586,/home/ach/dev/blockzilla-v2/epoch-457/registry.bin
458,197856000,198287999,8047183,8047183,825238193,419501,3700478,1433465390,0.459847626182,0.005613796507,/home/ach/dev/blockzilla-v2/epoch-458/registry.bin
459,198288000,198719999,8160492,8160492,825210167,419275,4426216,1437891606,0.542395728101,0.005675317921,/home/ach/dev/blockzilla-v2/epoch-459/registry.bin
460,198720000,199151999,6350587,6350587,824759086,412066,2994903,1440886509,0.471594673059,0.004407416518,/home/ach/dev/blockzilla-v2/epoch-460/registry.bin
461,199152000,199583999,7476804,7476804,827968829,419347,3580765,1444467274,0.478916526366,0.005176167113,/home/ach/dev/blockzilla-v2/epoch-461/registry.bin
462,199584000,200015999,8379261,8379261,835887157,422156,4496724,1448963998,0.536649234342,0.005782932503,/home/ach/dev/blockzilla-v2/epoch-462/registry.bin
463,200016000,200447999,6625408,6625408,836472247,424239,3127756,1452091754,0.472085039895,0.004562664847,/home/ach/dev/blockzilla-v2/epoch-463/registry.bin
464,200448000,200879999,7304107,7304107,838380047,422203,3750170,1455841924,0.513433058963,0.005017101706,/home/ach/dev/blockzilla-v2/epoch-464/registry.bin
465,200880000,201311999,7687173,7687173,841214021,419835,3875090,1459717014,0.504098190583,0.005266207714,/home/ach/dev/blockzilla-v2/epoch-465/registry.bin
466,201312000,201743999,8039763,8039763,839070039,422181,4895853,1464612867,0.608954890834,0.005489343417,/home/ach/dev/blockzilla-v2/epoch-466/registry.bin
467,201744000,202175999,14348438,14348438,838781557,421587,10457423,1475070290,0.728819610887,0.009727291030,/home/ach/dev/blockzilla-v2/epoch-467/registry.bin
468,202176000,202607999,9120175,9120175,838611968,422920,5439795,1480510085,0.596457304821,0.006160157295,/home/ach/dev/blockzilla-v2/epoch-468/registry.bin
469,202608000,203039999,9313551,9313551,834507671,422964,5778791,1486288876,0.620471289629,0.006266312794,/home/ach/dev/blockzilla-v2/epoch-469/registry.bin
470,203040000,203471999,7920030,7920030,832527040,423486,4451952,1490740828,0.562113022299,0.005312814844,/home/ach/dev/blockzilla-v2/epoch-470/registry.bin
471,203472000,203903999,7323157,7323157,835823660,423493,4256865,1494997693,0.581288234023,0.004898440335,/home/ach/dev/blockzilla-v2/epoch-471/registry.bin
472,203904000,204335999,11825241,11825241,833622738,422605,8894120,1503891813,0.752130125720,0.007863092875,/home/ach/dev/blockzilla-v2/epoch-472/registry.bin
473,204336000,204767999,8909748,8909748,831854193,423458,4887676,1508779489,0.548576233581,0.005905268507,/home/ach/dev/blockzilla-v2/epoch-473/registry.bin
474,204768000,205199999,7825281,7825281,829804714,422336,4061613,1512841102,0.519037335528,0.005172572975,/home/ach/dev/blockzilla-v2/epoch-474/registry.bin
475,205200000,205631999,6067209,6067209,839611153,419030,2804445,1515645547,0.462229832531,0.004003052701,/home/ach/dev/blockzilla-v2/epoch-475/registry.bin
476,205632000,206063999,7150187,7150187,835214776,421725,3242711,1518888258,0.453514152847,0.004707513513,/home/ach/dev/blockzilla-v2/epoch-476/registry.bin
477,206064000,206495999,8233762,8233762,838884004,420376,4618808,1523507066,0.560959619673,0.005404479036,/home/ach/dev/blockzilla-v2/epoch-477/registry.bin
478,206496000,206927999,8076455,8076455,845460863,423037,4563995,1528071061,0.565098796440,0.005285392287,/home/ach/dev/blockzilla-v2/epoch-478/registry.bin
479,206928000,207359999,7198841,7198841,847700024,423785,3673631,1531744692,0.510308673299,0.004699765593,/home/ach/dev/blockzilla-v2/epoch-479/registry.bin
480,207360000,207791999,8262542,8262542,839045978,423281,4545743,1536290435,0.550162770731,0.005378242168,/home/ach/dev/blockzilla-v2/epoch-480/registry.bin
481,207792000,208223999,8207958,8207958,839030849,424459,4696850,1540987285,0.572231241924,0.005326428115,/home/ach/dev/blockzilla-v2/epoch-481/registry.bin
482,208224000,208655999,7542268,7542268,838631844,425179,4099535,1545086820,0.543541412212,0.004881452552,/home/ach/dev/blockzilla-v2/epoch-482/registry.bin
483,208656000,209087999,9353371,9353371,838341626,423740,5322848,1550409668,0.569083381810,0.006032838412,/home/ach/dev/blockzilla-v2/epoch-483/registry.bin
484,209088000,209519999,7591062,7591062,849038071,424267,4053682,1554463350,0.534007231136,0.004883397219,/home/ach/dev/blockzilla-v2/epoch-484/registry.bin
485,209520000,209951999,6939852,6939852,858846706,426068,3594092,1558057442,0.517891736020,0.004454169540,/home/ach/dev/blockzilla-v2/epoch-485/registry.bin
486,209952000,210383999,7581159,7581159,861227647,423974,4051055,1562108497,0.534358268967,0.004853157777,/home/ach/dev/blockzilla-v2/epoch-486/registry.bin
487,210384000,210815999,7116272,7116272,848667284,422977,3684875,1565793372,0.517809746452,0.004544834668,/home/ach/dev/blockzilla-v2/epoch-487/registry.bin
488,210816000,211247999,6862596,6862596,853836747,425049,3612768,1569406140,0.526443345929,0.004372734262,/home/ach/dev/blockzilla-v2/epoch-488/registry.bin
489,211248000,211679999,7821290,7821290,853728803,423362,4482526,1573888666,0.573118500912,0.004969404869,/home/ach/dev/blockzilla-v2/epoch-489/registry.bin
490,211680000,212111999,7745527,7745527,863785360,421040,4161505,1578050171,0.537278483440,0.004908289446,/home/ach/dev/blockzilla-v2/epoch-490/registry.bin
491,212112000,212543999,6117805,6117805,865139148,424127,2843279,1580893450,0.464754760899,0.003869840184,/home/ach/dev/blockzilla-v2/epoch-491/registry.bin
492,212544000,212975999,6572299,6572299,863672895,424552,3132664,1584026114,0.476646604179,0.004149110259,/home/ach/dev/blockzilla-v2/epoch-492/registry.bin
493,212976000,213407999,6888556,6888556,866018176,422023,3152468,1587178582,0.457638436851,0.004340126611,/home/ach/dev/blockzilla-v2/epoch-493/registry.bin
494,213408000,213839999,6740023,6740023,860308158,424647,3125520,1590304102,0.463725420522,0.004238197582,/home/ach/dev/blockzilla-v2/epoch-494/registry.bin
495,213840000,214271999,8839606,8839606,849035772,422499,3424264,1593728366,0.387377446461,0.005546494741,/home/ach/dev/blockzilla-v2/epoch-495/registry.bin
496,214272000,214703999,6655992,6655992,850899990,421685,3214706,1596943072,0.482979246369,0.004167958218,/home/ach/dev/blockzilla-v2/epoch-496/registry.bin
497,214704000,215135999,7802942,7802942,855972017,422524,3758667,1600701739,0.481698697748,0.004874700770,/home/ach/dev/blockzilla-v2/epoch-497/registry.bin
498,215136000,215567999,6844844,6844844,859271600,424665,3255265,1603957004,0.475579136647,0.004267473494,/home/ach/dev/blockzilla-v2/epoch-498/registry.bin
499,215568000,215999999,8968781,8968781,866385336,424126,5232692,1609189696,0.583434025204,0.005573476528,/home/ach/dev/blockzilla-v2/epoch-499/registry.bin
500,216000000,216431999,7535135,7535135,856007773,421310,4099953,1613289649,0.544111419371,0.004670664691,/home/ach/dev/blockzilla-v2/epoch-500/registry.bin
501,216432000,216863999,7235833,7235833,859632689,422863,3055491,1616345140,0.422272183451,0.004476663320,/home/ach/dev/blockzilla-v2/epoch-501/registry.bin
502,216864000,217295999,11364850,11364850,855088336,418369,3890970,1620236110,0.342368795013,0.007014317191,/home/ach/dev/blockzilla-v2/epoch-502/registry.bin
503,217296000,217727999,9857901,9857901,864898443,420728,4746715,1624982825,0.481513762413,0.006066464733,/home/ach/dev/blockzilla-v2/epoch-503/registry.bin
504,217728000,218159999,8725892,8725892,865456081,423738,3987448,1628970273,0.456967379381,0.005356691982,/home/ach/dev/blockzilla-v2/epoch-504/registry.bin
505,218160000,218591999,12060274,12060274,866804516,422107,6399101,1635369374,0.530593334778,0.007374648316,/home/ach/dev/blockzilla-v2/epoch-505/registry.bin
506,218592000,219023999,11159786,11159786,867104025,421450,5389584,1640758958,0.482946895218,0.006801599922,/home/ach/dev/blockzilla-v2/epoch-506/registry.bin
507,219024000,219455999,8814535,8814535,841745096,418400,4034427,1644793385,0.457701625781,0.005359053046,/home/ach/dev/blockzilla-v2/epoch-507/registry.bin
508,219456000,219887999,10565598,10565598,852751762,420362,5139009,1649932394,0.486390737183,0.006403655106,/home/ach/dev/blockzilla-v2/epoch-508/registry.bin
509,219888000,220319999,10374186,10374186,807948972,417075,5214241,1655146635,0.502616880014,0.006267834995,/home/ach/dev/blockzilla-v2/epoch-509/registry.bin
510,220320000,220751999,8923092,8923092,778261346,412166,4284891,1659431526,0.480202490348,0.005377198071,/home/ach/dev/blockzilla-v2/epoch-510/registry.bin
511,220752000,221183999,9282108,9282108,785407790,413887,3875795,1663307321,0.417555473390,0.005580512923,/home/ach/dev/blockzilla-v2/epoch-511/registry.bin
512,221184000,221615999,11327924,11327924,783484844,412984,6155082,1669462403,0.543354810643,0.006785372333,/home/ach/dev/blockzilla-v2/epoch-512/registry.bin
513,221616000,222047999,7528486,7528486,773792717,416256,4173180,1673635583,0.554318623957,0.004498282707,/home/ach/dev/blockzilla-v2/epoch-513/registry.bin
514,222048000,222479999,7332172,7332172,799006561,422534,4403145,1678038728,0.600523964795,0.004369489141,/home/ach/dev/blockzilla-v2/epoch-514/registry.bin
515,222480000,222911999,9201209,9201209,778260445,418034,5302709,1683341437,0.576305678960,0.005466038439,/home/ach/dev/blockzilla-v2/epoch-515/registry.bin
516,222912000,223343999,9397412,9397412,781196518,419316,5508087,1688849524,0.586128074410,0.005564386801,/home/ach/dev/blockzilla-v2/epoch-516/registry.bin
517,223344000,223775999,6730260,6730260,794772244,423246,3792384,1692641908,0.563482540050,0.003976186557,/home/ach/dev/blockzilla-v2/epoch-517/registry.bin
518,223776000,224207999,8101183,8101183,777873578,419549,4782258,1697424166,0.590316006934,0.004772633242,/home/ach/dev/blockzilla-v2/epoch-518/registry.bin
519,224208000,224639999,8288048,8288048,785569447,418927,5118799,1702542965,0.617612132555,0.004868040437,/home/ach/dev/blockzilla-v2/epoch-519/registry.bin
520,224640000,225071999,8646060,8646060,758644519,409606,4433475,1706976440,0.512774026551,0.005065131420,/home/ach/dev/blockzilla-v2/epoch-520/registry.bin
521,225072000,225503999,6854335,6854335,773560757,416850,3368024,1710344464,0.491371373007,0.004007575751,/home/ach/dev/blockzilla-v2/epoch-521/registry.bin
522,225504000,225935999,9662135,9662135,727668702,407995,5522582,1715867046,0.571569534063,0.005631051090,/home/ach/dev/blockzilla-v2/epoch-522/registry.bin
523,225936000,226367999,7833216,7833216,759299917,412200,4052310,1719919356,0.517323919065,0.004554408887,/home/ach/dev/blockzilla-v2/epoch-523/registry.bin
524,226368000,226799999,6408620,6408620,803880850,423704,3173197,1723092553,0.495145132649,0.003719254656,/home/ach/dev/blockzilla-v2/epoch-524/registry.bin
525,226800000,227231999,8560578,8560578,785504255,418585,4736299,1727828852,0.553268599387,0.004954528911,/home/ach/dev/blockzilla-v2/epoch-525/registry.bin
526,227232000,227663999,9175871,9175871,712839729,404777,4748374,1732577226,0.517484825146,0.005296081965,/home/ach/dev/blockzilla-v2/epoch-526/registry.bin
527,227664000,228095999,6678286,6678286,761105216,413255,3220092,1735797318,0.482173419946,0.003847388132,/home/ach/dev/blockzilla-v2/epoch-527/registry.bin
528,228096000,228527999,7507730,7507730,797046615,419002,3478677,1739275995,0.463346044677,0.004316583464,/home/ach/dev/blockzilla-v2/epoch-528/registry.bin
529,228528000,228959999,8603212,8603212,782772277,416421,4465197,1743741192,0.519015107381,0.004933766570,/home/ach/dev/blockzilla-v2/epoch-529/registry.bin
530,228960000,229391999,8894302,8894302,694109360,400113,3853547,1747594739,0.433260192874,0.005089453408,/home/ach/dev/blockzilla-v2/epoch-530/registry.bin
531,229392000,229823999,7910781,7910781,709007952,402630,3300974,1750895713,0.417275361308,0.004518133742,/home/ach/dev/blockzilla-v2/epoch-531/registry.bin
532,229824000,230255999,9520483,9520483,697161930,399673,4812656,1755708369,0.505505445470,0.005422587924,/home/ach/dev/blockzilla-v2/epoch-532/registry.bin
533,230256000,230687999,10085243,10085243,717390294,402957,4857147,1760565516,0.481609317693,0.005728411075,/home/ach/dev/blockzilla-v2/epoch-533/registry.bin
534,230688000,231119999,9603957,9603957,774015799,415068,3777464,1764342980,0.393323710217,0.005443361698,/home/ach/dev/blockzilla-v2/epoch-534/registry.bin
535,231120000,231551999,10804523,10804523,717558108,405359,5006928,1769349908,0.463410369898,0.006106493097,/home/ach/dev/blockzilla-v2/epoch-535/registry.bin
536,231552000,231983999,15046853,15046853,734772981,405739,9183262,1778533170,0.610311139479,0.008460259979,/home/ach/dev/blockzilla-v2/epoch-536/registry.bin
537,231984000,232415999,10772901,10772901,763227608,411034,5630714,1784163884,0.522673883293,0.006038066960,/home/ach/dev/blockzilla-v2/epoch-537/registry.bin
538,232416000,232847999,11639185,11639185,743711426,404769,6027669,1790191553,0.517877239686,0.006501642230,/home/ach/dev/blockzilla-v2/epoch-538/registry.bin
539,232848000,233279999,13928188,13928188,739444752,402733,6629926,1796821479,0.476007790820,0.007751570294,/home/ach/dev/blockzilla-v2/epoch-539/registry.bin
540,233280000,233711999,12158786,12158786,760439000,405715,5791082,1802612561,0.476287846500,0.006745091132,/home/ach/dev/blockzilla-v2/epoch-540/registry.bin
541,233712000,234143999,13184272,13184272,744389438,403176,6561245,1809173806,0.497656980985,0.007287454614,/home/ach/dev/blockzilla-v2/epoch-541/registry.bin
542,234144000,234575999,15309796,15309796,673999985,393750,7834801,1817008607,0.511750842402,0.008425824699,/home/ach/dev/blockzilla-v2/epoch-542/registry.bin
543,234576000,235007999,16580692,16580692,612434368,394061,8825489,1825834096,0.532275070305,0.009081160241,/home/ach/dev/blockzilla-v2/epoch-543/registry.bin
544,235008000,235439999,15678076,15678076,628999309,392554,8226533,1834060629,0.524715724047,0.008548286655,/home/ach/dev/blockzilla-v2/epoch-544/registry.bin
545,235440000,235871999,17135290,17135290,594168720,387927,9268949,1843329578,0.540927466066,0.009295836298,/home/ach/dev/blockzilla-v2/epoch-545/registry.bin
546,235872000,236303999,24591124,24591124,551187243,392149,16294409,1859623987,0.662613429138,0.013223707681,/home/ach/dev/blockzilla-v2/epoch-546/registry.bin
547,236304000,236735999,19255044,19255044,584685994,389365,11000989,1870624976,0.571330244688,0.010293374806,/home/ach/dev/blockzilla-v2/epoch-547/registry.bin
548,236736000,237167999,23950961,23950961,551550576,391613,14705560,1885330536,0.613986219593,0.012703852477,/home/ach/dev/blockzilla-v2/epoch-548/registry.bin
549,237168000,237599999,22413175,22413175,527710094,396078,12860153,1898190689,0.573776495298,0.011807651955,/home/ach/dev/blockzilla-v2/epoch-549/registry.bin
550,237600000,238031999,20580820,20580820,538937340,395650,9781938,1907972627,0.475293890137,0.010786748043,/home/ach/dev/blockzilla-v2/epoch-550/registry.bin
551,238032000,238463999,19741580,19741580,534195100,395252,10892060,1918864687,0.551731928245,0.010288156395,/home/ach/dev/blockzilla-v2/epoch-551/registry.bin
552,238464000,238895999,16524091,16524091,574595574,392277,8887306,1927751993,0.537839328045,0.008571689232,/home/ach/dev/blockzilla-v2/epoch-552/registry.bin
553,238896000,239327999,16921627,16921627,652758166,389525,8326425,1936078418,0.492058180930,0.008740155793,/home/ach/dev/blockzilla-v2/epoch-553/registry.bin
554,239328000,239759999,21219112,21219112,539558769,392356,10993777,1947072195,0.518107308166,0.010897958511,/home/ach/dev/blockzilla-v2/epoch-554/registry.bin
555,239760000,240191999,21165805,21165805,555206585,392198,10711901,1957784096,0.506094665429,0.010811102738,/home/ach/dev/blockzilla-v2/epoch-555/registry.bin
556,240192000,240623999,20197107,20197107,590161195,390282,8352658,1966136754,0.413557149546,0.010272483315,/home/ach/dev/blockzilla-v2/epoch-556/registry.bin
557,240624000,241055999,20717326,20717326,526677734,397658,8847654,1974984408,0.427065442712,0.010489868131,/home/ach/dev/blockzilla-v2/epoch-557/registry.bin
558,241056000,241487999,24672154,24672154,518964262,405051,11409110,1986393518,0.462428614867,0.012420577180,/home/ach/dev/blockzilla-v2/epoch-558/registry.bin
559,241488000,241919999,19454150,19454150,526557464,403453,8399008,1994792526,0.431733486171,0.009752467861,/home/ach/dev/blockzilla-v2/epoch-559/registry.bin
560,241920000,242351999,20984815,20984815,495527099,406065,11349699,2006142225,0.540852945332,0.010460282795,/home/ach/dev/blockzilla-v2/epoch-560/registry.bin
561,242352000,242783999,18236321,18236321,504182442,413665,10299509,2016441734,0.564779979471,0.009043812520,/home/ach/dev/blockzilla-v2/epoch-561/registry.bin
562,242784000,243215999,16855466,16855466,505785208,416656,9945634,2026387368,0.590053932653,0.008317988094,/home/ach/dev/blockzilla-v2/epoch-562/registry.bin
563,243216000,243647999,16852327,16852327,502201584,418087,9887296,2036274664,0.586702121315,0.008276057890,/home/ach/dev/blockzilla-v2/epoch-563/registry.bin
564,243648000,244079999,21079428,21079428,530763059,421823,11543944,2047818608,0.547640287013,0.010293601161,/home/ach/dev/blockzilla-v2/epoch-564/registry.bin
565,244080000,244511999,22886796,22886796,499335007,423083,12573088,2060391696,0.549359901666,0.011107983033,/home/ach/dev/blockzilla-v2/epoch-565/registry.bin
566,244512000,244943999,22949838,22949838,487842591,425092,11136733,2071528429,0.485264122562,0.011078698066,/home/ach/dev/blockzilla-v2/epoch-566/registry.bin
567,244944000,245375999,25192101,25192101,449926636,424279,13633602,2085162031,0.541185588292,0.012081603552,/home/ach/dev/blockzilla-v2/epoch-567/registry.bin
568,245376000,245807999,25087980,25087980,432331491,422792,14571651,2099733682,0.580822011178,0.011948172387,/home/ach/dev/blockzilla-v2/epoch-568/registry.bin
569,245808000,246239999,30721018,30721018,537648278,419962,16179556,2115913238,0.526660802712,0.014519034830,/home/ach/dev/blockzilla-v2/epoch-569/registry.bin
570,246240000,246671999,30142012,30142012,593771768,417829,17102590,2133015828,0.567400411094,0.014131171276,/home/ach/dev/blockzilla-v2/epoch-570/registry.bin
